"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"847","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bbalgad migu",NA,NA,"Bowern2012",NA,NA,NA,NA
"848","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balangabai",NA,NA,"Bowern2012",NA,NA,NA,NA
"849","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balå-nganbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"850","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balawån",NA,NA,"Bowern2012",NA,NA,NA,NA
"851","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula ngunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"852","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula ngunbåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"853","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula-nganbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"854","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bulå-ngånbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"855","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula-ngumbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"856","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula-ngunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"857","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","buliga mugu",NA,NA,"Bowern2012",NA,NA,NA,NA
"858","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bulla onebi",NA,NA,"Bowern2012",NA,NA,NA,NA
"859","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balaguwayinbayin",NA,NA,"Bowern2012",NA,NA,NA,NA
"860","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","dhuraluwa",NA,NA,"Bowern2012",NA,NA,NA,NA
"861","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bala bala",NA,NA,"Bowern2012",NA,NA,NA,NA
"862","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","balaga balaga",NA,NA,"Bowern2012",NA,NA,NA,NA
"863","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","balagut-balagut",NA,NA,"Bowern2012",NA,NA,NA,NA
"864","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bula bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"865","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","buliga buliga",NA,NA,"Bowern2012",NA,NA,NA,NA
"866","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bulla bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"867","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bullah bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"868","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bangu",NA,NA,"Bowern2012",NA,NA,NA,NA
"869","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bångu",NA,NA,"Bowern2012",NA,NA,NA,NA
"870","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bungu",NA,NA,"Bowern2012",NA,NA,NA,NA
"871","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","dinawa",NA,NA,"Bowern2012",NA,NA,NA,NA
"872","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","madu",NA,NA,"Bowern2012",NA,NA,NA,NA
"873","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","mardu",NA,NA,"Bowern2012",NA,NA,NA,NA
"874","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","muddu",NA,NA,"Bowern2012",NA,NA,NA,NA
"875","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","bala bala wåmbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"876","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","bungululån",NA,NA,"Bowern2012",NA,NA,NA,NA
"877","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","gara",NA,NA,"Bowern2012",NA,NA,NA,NA
"878","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","madu",NA,NA,"Bowern2012",NA,NA,NA,NA
"879","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","yuŋGuwi",NA,NA,"Bowern2012",NA,NA,NA,NA
"880","Wiradhurri-10_ten-1",NA,"Wiradhurri","10_ten","dyilbaribang; madu madu","dyilbaribang",NA,NA,"Bowern2012",NA,NA,NA,NA
"881","Wiradhurri-10_ten-1",NA,"Wiradhurri","10_ten","dyilbaribang; madu madu","madu madu",NA,NA,"Bowern2012",NA,NA,NA,NA
"882","Wiradjuri-1_one-1",NA,"Wiradjuri","1_one","ŋunpa:y","ŋunpa:y",NA,NA,"Bowern2012",NA,NA,NA,NA
"883","Wiradjuri-2_two-1",NA,"Wiradjuri","2_two","pula","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"884","Wiradjuri-3_three-1",NA,"Wiradjuri","3_three","ŋunpa:y-pula, pula-ŋunpa:y","ŋunpa:y-pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"885","Wiradjuri-3_three-1",NA,"Wiradjuri","3_three","ŋunpa:y-pula, pula-ŋunpa:y","pula-ŋunpa:y",NA,NA,"Bowern2012",NA,NA,NA,NA
"886","Wiradjuri-4_four-1",NA,"Wiradjuri","4_four","pula-pula; puŋu","pula-pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"887","Wiradjuri-4_four-1",NA,"Wiradjuri","4_four","pula-pula; puŋu","puŋu",NA,NA,"Bowern2012",NA,NA,NA,NA
"888","Yuwlar-1_one-1",NA,"Yuwlar","1_one","malan, milan; pi:rr, piyarr; .tHu:l","malan",NA,NA,"Bowern2012",NA,NA,NA,NA
"889","Yuwlar-1_one-1",NA,"Yuwlar","1_one","malan, milan; pi:rr, piyarr; .tHu:l","milan",NA,NA,"Bowern2012",NA,NA,NA,NA
"890","Yuwlar-1_one-1",NA,"Yuwlar","1_one","malan, milan; pi:rr, piyarr; .tHu:l","pi:rr",NA,NA,"Bowern2012",NA,NA,NA,NA
"891","Yuwlar-1_one-1",NA,"Yuwlar","1_one","malan, milan; pi:rr, piyarr; .tHu:l","piyarr",NA,NA,"Bowern2012",NA,NA,NA,NA
"892","Yuwlar-1_one-1",NA,"Yuwlar","1_one","malan, milan; pi:rr, piyarr; .tHu:l",".tHu:l",NA,NA,"Bowern2012",NA,NA,NA,NA
"893","Yuwlar-2_two-1",NA,"Yuwlar","2_two","balara, bula:rr, bular, pula:rr","balara",NA,NA,"Bowern2012",NA,NA,NA,NA
"894","Yuwlar-2_two-1",NA,"Yuwlar","2_two","balara, bula:rr, bular, pula:rr","bula:rr",NA,NA,"Bowern2012",NA,NA,NA,NA
"895","Yuwlar-2_two-1",NA,"Yuwlar","2_two","balara, bula:rr, bular, pula:rr","bular",NA,NA,"Bowern2012",NA,NA,NA,NA
"896","Yuwlar-2_two-1",NA,"Yuwlar","2_two","balara, bula:rr, bular, pula:rr","pula:rr",NA,NA,"Bowern2012",NA,NA,NA,NA
"897","Yuwlar-3_three-1",NA,"Yuwlar","3_three","guliba, guliba:, kulipa:; pawa","guliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"898","Yuwlar-3_three-1",NA,"Yuwlar","3_three","guliba, guliba:, kulipa:; pawa","guliba:",NA,NA,"Bowern2012",NA,NA,NA,NA
"899","Yuwlar-3_three-1",NA,"Yuwlar","3_three","guliba, guliba:, kulipa:; pawa","kulipa:",NA,NA,"Bowern2012",NA,NA,NA,NA
"900","Yuwlar-3_three-1",NA,"Yuwlar","3_three","guliba, guliba:, kulipa:; pawa","pawa",NA,NA,"Bowern2012",NA,NA,NA,NA
"901","BalNer-1_one-1",NA,"BalNer","1_one","bee-er","bee-er",NA,NA,"Bowern2012",NA,NA,NA,NA
"902","BalNer-2_two-1",NA,"BalNer","2_two","pula:","pula:",NA,NA,"Bowern2012",NA,NA,NA,NA
"903","BalNer-3_three-1",NA,"BalNer","3_three","koolebar","koolebar",NA,NA,"Bowern2012",NA,NA,NA,NA
"904","BalNer-4_four-1",NA,"BalNer","4_four","boolar-boolar","boolar-boolar",NA,NA,"Bowern2012",NA,NA,NA,NA
"905","Yuwliy-1_one-1",NA,"Yuwliy","1_one","pi:rr, piyarr; milan; .DHu:l","pi:rr",NA,NA,"Bowern2012",NA,NA,NA,NA
"906","Yuwliy-1_one-1",NA,"Yuwliy","1_one","pi:rr, piyarr; milan; .DHu:l","piyarr",NA,NA,"Bowern2012",NA,NA,NA,NA
"907","Yuwliy-1_one-1",NA,"Yuwliy","1_one","pi:rr, piyarr; milan; .DHu:l","milan",NA,NA,"Bowern2012",NA,NA,NA,NA
"908","Yuwliy-1_one-1",NA,"Yuwliy","1_one","pi:rr, piyarr; milan; .DHu:l",".DHu:l",NA,NA,"Bowern2012",NA,NA,NA,NA
"909","Yuwliy-2_two-1",NA,"Yuwliy","2_two","pula:rr","pula:rr",NA,NA,"Bowern2012",NA,NA,NA,NA
"910","Yuwliy-3_three-1",NA,"Yuwliy","3_three","kulipa:","kulipa:",NA,NA,"Bowern2012",NA,NA,NA,NA
"911","Wonar-1_one-1",NA,"Wonar","1_one","manan","manan",NA,NA,"Bowern2012",NA,NA,NA,NA
"912","Wonar-2_two-1",NA,"Wonar","2_two","bulwarra","bulwarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"913","Wonar-3_three-1",NA,"Wonar","3_three","nalaran, waggul","nalaran",NA,NA,"Bowern2012",NA,NA,NA,NA
"914","Wonar-3_three-1",NA,"Wonar","3_three","nalaran, waggul","waggul",NA,NA,"Bowern2012",NA,NA,NA,NA
"915","Wonar-4_four-1",NA,"Wonar","4_four","darri, garrawil","darri",NA,NA,"Bowern2012",NA,NA,NA,NA
"916","Wonar-4_four-1",NA,"Wonar","4_four","darri, garrawil","garrawil",NA,NA,"Bowern2012",NA,NA,NA,NA
"917","Awabak-1_one-1",NA,"Awabak","1_one","wagal","wagal",NA,NA,"Bowern2012",NA,NA,NA,NA
"918","Awabak-2_two-1",NA,"Awabak","2_two","bulwarra","bulwarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"919","Awabak-3_three-1",NA,"Awabak","3_three","ngaru","ngaru",NA,NA,"Bowern2012",NA,NA,NA,NA
"920","Awabak-4_four-1",NA,"Awabak","4_four","waran","waran",NA,NA,"Bowern2012",NA,NA,NA,NA
"921","Birrp-1_one-1",NA,"Birrp","1_one","wågal","wågal",NA,NA,"Bowern2012",NA,NA,NA,NA
"922","Birrp-2_two-1",NA,"Birrp","2_two","bula, bala","bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"923","Birrp-2_two-1",NA,"Birrp","2_two","bula, bala","bala",NA,NA,"Bowern2012",NA,NA,NA,NA
"924","Birrp-3_three-1",NA,"Birrp","3_three","buru-wi","buru-wi",NA,NA,"Bowern2012",NA,NA,NA,NA
"925","Birrp-4_four-1",NA,"Birrp","4_four","galuna-långm blarvo-blarvo, boolorakoo-boolorakoo","galuna-långm blarvo-blarvo",NA,NA,"Bowern2012",NA,NA,NA,NA
"926","Birrp-4_four-1",NA,"Birrp","4_four","galuna-långm blarvo-blarvo, boolorakoo-boolorakoo","boolorakoo-boolorakoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"927","Birrp-5_five-1",NA,"Birrp","5_five","bilabu bilabu wagul","bilabu bilabu wagul",NA,NA,"Bowern2012",NA,NA,NA,NA
"928","Hawk-1_one-1",NA,"Hawk","1_one","wagul","wagul",NA,NA,"Bowern2012",NA,NA,NA,NA
"929","Hawk-2_two-1",NA,"Hawk","2_two","bula","bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"930","Hawk-3_three-1",NA,"Hawk","3_three","barang, bulawagul, gurai","barang",NA,NA,"Bowern2012",NA,NA,NA,NA
"931","Hawk-3_three-1",NA,"Hawk","3_three","barang, bulawagul, gurai","bulawagul",NA,NA,"Bowern2012",NA,NA,NA,NA
"932","Hawk-3_three-1",NA,"Hawk","3_three","barang, bulawagul, gurai","gurai",NA,NA,"Bowern2012",NA,NA,NA,NA
